0,0,81249.568603
15, 1.5, 81252.5963301
9, 0, 81258.3440522
15, 1.5, 81264.0921926
9, 0.5, 81269.8404639
15, 0, 81275.5884174
12, 1, 81281.336567
10, 1.5, 81287.0845569
10, 0.5, 81292.8323068
10, 1.5, 81298.5833443
12, 1.5, 81304.3286167
15, 1, 81310.0767291
8, 1.5, 81315.8247388
15, 0.5, 81321.5845877
11, 1.5, 81327.3369692
15, 1.5, 81333.085406
8, 1, 81338.8337048
9, 0, 81344.580877
13, 0.5, 81350.3298666
8, 1, 81356.0781727
13, 0.5, 81361.8257146
9, 1.5, 81367.5798753
15, 0, 81373.3220674
10, 1.5, 81379.0707624
10, 0.5, 81384.8182509
12, 0.5, 81390.5708613
9, 1.5, 81396.3314192
15, 1, 81402.0785941
14, 0.5, 81407.8438269
14, 0, 81413.5906604
13, 0.5, 81419.3396714
12, 0, 81425.08788
10, 1, 81430.8360108
15, 1, 81436.5835238
8, 0.5, 81442.3485059
14, 1.5, 81448.0967412
11, 1, 81453.8444526
8, 0, 81459.5920387
13, 0.5, 81465.3408856
9, 0.5, 81471.0889701
14, 0, 81476.8539019
10, 0, 81482.6018337
9, 1, 81488.3495269
10, 0, 81494.0975669
11, 0, 81499.8456985
14, 0.5, 81505.5927836
13, 0, 81511.3586413
8, 0, 81517.1062908
8, 0.5, 81522.8546717
13, 1, 81528.6032837
9, 0.5, 81534.3506473
11, 0.5, 81540.0989255
14, 1, 81545.8469691
14, 0.5, 81551.6116357
11, 1.5, 81557.3597025
10, 0.5, 81563.1073734
9, 0.5, 81568.8571809
14, 0.5, 81574.6028454
8, 1.5, 81580.3522931
11, 0, 81586.0999769
9, 1, 81591.8479856
11, 0.5, 81597.6135575
14, 1, 81603.3610856
9, 1.5, 81609.1088374
15, 0, 81614.8566327
11, 1, 81620.6046628
10, 0, 81626.3529367
13, 0, 81632.1010445
13, 1, 81637.8653913
15, 1.5, 81643.6138343
11, 1.5, 81649.3614436
12, 0, 81655.1100461
15, 0.5, 81660.8742662
14, 1, 81666.6210965
12, 0, 81672.3872584
8, 1.5, 81678.1354744
9, 0, 81683.8833426
13, 1.5, 81689.648475
11, 1, 81695.3958725
12, 1.5, 81701.16062
8, 0, 81706.9086427
11, 0.5, 81712.6568328
10, 0.5, 81718.4217524
15, 0, 81724.1698027
8, 0, 81729.9345568
9, 0, 81735.682475
12, 0, 81741.430361
13, 1, 81747.1958241
11, 0.5, 81752.943419
10, 1, 81758.6920245
15, 1, 81764.4391987
8, 0.5, 81770.203889
11, 1.5, 81775.9523263
13, 0, 81781.7007425
10, 1, 81787.4479933
12, 0, 81793.1963565
10, 1.5, 81798.9440995
8, 1, 81804.6924377
13, 0, 81810.4402134
8, 0, 81816.2054195
8, 0.5, 81821.9532784
13, 0.5, 81827.701455
12, 1, 81833.4491508
12, 0.5, 81839.1975828
12, 1.5, 81844.9453921
12, 1.5, 81850.6950403
13, 1.5, 81856.4416933
11, 0.5, 81862.1906267
8, 0.5, 81867.9543205
14, 0.5, 81873.7023467
14, 1.5, 81879.4504331
12, 1, 81885.1985895
12, 0.5, 81890.9466965
10, 0, 81896.6946021
14, 1.5, 81902.4427982
13, 1, 81908.1909057
15, 1.5, 81913.955568
8, 1, 81919.7534989
14, 1.5, 81925.5016508
13, 1.5, 81931.2507094
14, 0, 81936.9978813
13, 1, 81942.745689
12, 0.5, 81948.4938389
14, 1, 81954.2418882
8, 1.5, 81959.9899965
8, 1.5, 81965.7378634
13, 1.5, 81971.5027635
11, 0, 81977.2672455
13, 1.5, 81983.0154743
14, 1, 81988.779794
15, 0, 81994.5446037
10, 1, 82000.2929863
10, 1.5, 82006.0407824
15, 0.5, 82011.8053676
12, 1, 82017.5704375
11, 0, 82023.3349491
14, 1.5, 82029.083238
9, 1, 82034.8312937
15, 1, 82040.579231
12, 1, 82046.3438698
9, 1, 82052.0921138
9, 1.5, 82057.8399901
9, 1, 82063.5881066
12, 0.5, 82069.3537229
11, 1, 82075.1014509
15, 0.5, 82080.8490443
11, 0, 82086.5966853
9, 0.5, 82092.3458208
10, 1, 82098.1098204
10, 0, 82103.8578886
9, 0, 82109.6055082
10, 0.5, 82115.3706487
11, 1.5, 82121.1186995
14, 0, 82126.8829476
14, 0, 82132.6329827
11, 1, 82138.379381
13, 0, 82144.1275576
8, 1, 82149.892232
15, 0.5, 82155.6408697
9, 1.5, 82161.388689
12, 1.5, 82167.1364291
